Type,Name,EligibilityUrl,WebsiteUrl,Degree,CourseOffered,MappedSubjects,Eligibility,Remarks
DEEMED,THE GANDHIGRAM RURAL INSTITUTE (DTBU),https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=RURALUNIV,https://www.ruraluniv.ac.in/,B.Sc. B.Ed.,B.Sc. B.Ed. Chemistry,"Physics, Mathematics and Chemistry","A Pass in Higher Secondary examinations or its equivalent with Chemistry, Physics, Mathematics, Biology or Computer Science",
DEEMED,THE GANDHIGRAM RURAL INSTITUTE (DTBU),https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=RURALUNIV,https://www.ruraluniv.ac.in/,B.Sc. B.Ed.,B.Sc. B.Ed. Physics,"Physics, Mathematics and Chemistry","A Pass in Higher Secondary examinations or its equivalent with Physics, Mathematics and Chemistry",
DEEMED,THE GANDHIGRAM RURAL INSTITUTE (DTBU),https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=RURALUNIV,https://www.ruraluniv.ac.in/,B.Sc. B.Ed.,B.Sc. B.Ed. Mathematics,"Mathematics, Physics and Chemistry (OR) Mathematics, Physics and Computer Science","A Pass in Higher Secondary examinations or its equivalent with Mathematics, Chemistry, Physics, Biology or Computer Science",
PRIVATE,APEX UNIVERSITY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=APEX,https://www.apexuniversity.co.in/,B.Tech.,B.Tech. in Computer Science Engineering,General Test,Passed 10+2 examination with Physics/ Mathematics / Chemistry/ Computer Science/Electronics/Information Technology/ Biology/Informatics Practices/ Biotechnology/ Technical Vocational subject/ Agriculture/ Engineering Graphics/ Business Studies/Entrepreneurship.(Any of the three) Obtained at least 45% marks (40% marks in case of candidates belonging to reserved category) in the above subjects taken together.,
PRIVATE,APEX UNIVERSITY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=APEX,https://www.apexuniversity.co.in/,B.Tech.,B.Tech. in Civil Engineering,General Test,Passed 10+2 examination with Physics/ Mathematics / Chemistry/ Computer Science/Electronics/Information Technology/ Biology/Informatics Practices/ Biotechnology/ Technical Vocational subject/ Agriculture/ Engineering Graphics/ Business Studies/Entrepreneurship.(Any of the three) Obtained at least 45% marks (40% marks in case of candidates belonging to reserved category) in the above subjects taken together.,
PRIVATE,APEX UNIVERSITY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=APEX,https://www.apexuniversity.co.in/,B.Tech.,B.Tech. in Mechanical Engineering,General Test,Passed 10+2 examination with Physics/ Mathematics / Chemistry/ Computer Science/Electronics/Information Technology/ Biology/Informatics Practices/ Biotechnology/ Technical Vocational subject/ Agriculture/ Engineering Graphics/ Business Studies/Entrepreneurship.(Any of the three) Obtained at least 45% marks (40% marks in case of candidates belonging to reserved category) in the above subjects taken together.,
PRIVATE,APEX UNIVERSITY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=APEX,https://www.apexuniversity.co.in/,B.Tech.,B.Tech. in Electrical Engineering,General Test,Passed 10+2 examination with Physics/ Mathematics / Chemistry/ Computer Science/Electronics/Information Technology/ Biology/Informatics Practices/ Biotechnology/ Technical Vocational subject/ Agriculture/ Engineering Graphics/ Business Studies/Entrepreneurship.(Any of the three) Obtained at least 45% marks (40% marks in case of candidates belonging to reserved category) in the above subjects taken together.,
PRIVATE,APEX UNIVERSITY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=APEX,https://www.apexuniversity.co.in/,"BCA ","BCA ",General Test,"Passed in 10+2 or its equivalent examination in any stream conducted by a recognized Board / University / Council. Obtained at least 48% for General 36% for SC, ST, OBC & SBC",
PRIVATE,APEX UNIVERSITY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=APEX,https://www.apexuniversity.co.in/,B.Com.,B.Com.,General Test,Minimum 45% in 10+2 or its equivalent examination in any stream conducted by a recognized Board / University/ Council.,
PRIVATE,APEX UNIVERSITY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=APEX,https://www.apexuniversity.co.in/,B.Com. (Hons.),B.Com. (Hons.),General Test,Minimum 45% in 10+2 or its equivalent examination in any stream conducted by a recognized Board / University/ Council.,
PRIVATE,APEX UNIVERSITY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=APEX,https://www.apexuniversity.co.in/,BBA,BBA,General Test,"Passed in 10+2 or its equivalent examination in any stream conducted by a recognized Board / University / Council obtained at least 48% for General 36% for SC, ST, OBC & SBC",
PRIVATE,APEX UNIVERSITY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=APEX,https://www.apexuniversity.co.in/,B.Pharm.,B.Pharm.,General Test,"Pass in 10+2 (with English, Physics, Chemistry and Biology or Maths) or equivalent",
PRIVATE,APEX UNIVERSITY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=APEX,https://www.apexuniversity.co.in/,BPT,BPT,General Test,"Passed with 45% Marks For All categories aggregate in 10+2 (with English, Physics, Chemistry and Biology) or equivalent",
PRIVATE,APEX UNIVERSITY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=APEX,https://www.apexuniversity.co.in/,BNYS,BNYS,General Test,"10+2 education completed in the Science stream, from a recognized educational Board. Biology and 50% aggregate of best of 4 subjects. For All categories",
PRIVATE,APEX UNIVERSITY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=APEX,https://www.apexuniversity.co.in/,B.Sc. Nursing,B.Sc. Nursing,General Test,"Passed with 45% Marks For All categories aggregate in 10+2 (with English, Physics, Chemistry and Biology )",
PRIVATE,APEX UNIVERSITY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=APEX,https://www.apexuniversity.co.in/,B.Sc. in MLT (BMLT),B.Sc. in MLT (BMLT),General Test,"Passed with 50% Marks For General/OBC & 45% Marks for SC/ST categories in 10+2 (with English, Physics, Chemistry and Biology )",
PRIVATE,APEX UNIVERSITY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=APEX,https://www.apexuniversity.co.in/,B.Sc. in RT (BRIT),B.Sc. in RT (BRIT),General Test,"Passed with 50% Marks For General/OBC & 45% Marks for SC/ST categories in 10+2 (with English, Physics, Chemistry and Biology )",
PRIVATE,APEX UNIVERSITY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=APEX,https://www.apexuniversity.co.in/,B.Sc.,B.Sc.,General Test,"Minimum 45% in 10+2 or its equivalent examination in any stream conducted by a recognized Board / University/Council with Chemistry, Physics and Mathematics and/or Biology as the main subjects at the 10+2 level.",
PRIVATE,APEX UNIVERSITY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=APEX,https://www.apexuniversity.co.in/,B.Sc (Hons.),B.Sc (Hons.),General Test,"Minimum 45% in 10+2 or its equivalent examination in any stream conducted by a recognized Board / University/Council with Chemistry, Physics and Mathematics and/or Biology as the main subjects at the 10+2 level.",
PRIVATE,APEX UNIVERSITY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=APEX,https://www.apexuniversity.co.in/,B.Sc (Hons.) Forensic Science,B.Sc (Hons.) Forensic Science,General Test,"10+2 education completed in the Science stream, from a recognized educational Board with Chemistry, Physics and Mathematics and/or Biology as the main subjects at the 10+2 level. A minimum aggregate score of 50% Marks For All categories",
PRIVATE,APEX UNIVERSITY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=APEX,https://www.apexuniversity.co.in/,B.Sc. Agriculture (Hons.),B.Sc. Agriculture (Hons.),General Test,10+2 from a recognized board having Biology/Mathematics/Agriculture as mandatory subjects. Obtained at least 48% Marks For all categories,
PRIVATE,APEX UNIVERSITY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=APEX,https://www.apexuniversity.co.in/,B.Sc. (Agriculture)+MBA,B.Sc. (Agriculture)+MBA,General Test,10+2 from a recognized board having Biology/Mathematics/Agriculture as mandatory subjects. Obtained at least 48% Marks For all categories,
PRIVATE,APEX UNIVERSITY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=APEX,https://www.apexuniversity.co.in/,"B.Sc. (Fire, Safety & Hazard Management)","B.Sc. (Fire, Safety & Hazard Management)",General Test,Passed in 10+2 or Equivalent,
PRIVATE,APEX UNIVERSITY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=APEX,https://www.apexuniversity.co.in/,B.Sc. in HHA,B.Sc. in HHA,General Test,Passed in 10+2 or its equivalent examination in any stream conducted by a recognized Board / University / Council. Obtained at least 45% Marks For All categories,
PRIVATE,APEX UNIVERSITY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=APEX,https://www.apexuniversity.co.in/,B.A.,B.A.,General Test,Minimum 45% in 10+2 or its equivalent examination in any stream conducted by a recognized Board / University / Council.,
PRIVATE,APEX UNIVERSITY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=APEX,https://www.apexuniversity.co.in/,BA(JMC),BA(JMC),General Test,Minimum 45% in 10+2 or its equivalent examination in any stream conducted by a recognized Board / University / Council.,
PRIVATE,APEX UNIVERSITY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=APEX,https://www.apexuniversity.co.in/,BA LLB,BA LLB,General Test,"Passed in 10+2 or its equivalent examination in any stream conducted by a recognized Board / University /Council. Obtained at least 45% for General 42% for OBC & 40% for SC, ST.",
PRIVATE,APEX UNIVERSITY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=APEX,https://www.apexuniversity.co.in/,B.A./B.Com./B.Sc. B.Ed. Spl.Edu.,B.A./B.Com./B.Sc. B.Ed. Spl.Edu.,General Test,10+2 pass with at least 50% minimum marks,
PRIVATE,APEX UNIVERSITY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=APEX,https://www.apexuniversity.co.in/,B.Des.,B.Des.,General Test,Passed in 10+2 or its equivalent examination in any stream conducted by a recognized Board / University / Council. Obtained at least 45% Marks For All categories,
PRIVATE,APEX UNIVERSITY,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=APEX,https://www.apexuniversity.co.in/,B.A. (Garment Production & Export Management),B.A. (Garment Production & Export Management),General Test,Passed in 10+2 or its equivalent examination in any stream conducted by a recognized Board / University / Council.,
PRIVATE,ARUNACHAL UNIVERSITY OF STUDIES,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=AUOS,https://www.arunachaluniversity.ac.in/,GNM,General Nursing & Midwifery,General Test,10+2 (with English in any stream) minimum 40% marks,
PRIVATE,ARUNACHAL UNIVERSITY OF STUDIES,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=AUOS,https://www.arunachaluniversity.ac.in/,B.Sc.,Bachelor of Science (Nursing ),"Biology, English",10+2 (with PCB+English) with minimum 45% Marks,
PRIVATE,ARUNACHAL UNIVERSITY OF STUDIES,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=AUOS,https://www.arunachaluniversity.ac.in/,Diploma,Diploma in Pharmacy,"Chemistry, English ",10+2 (with PCB/ PCM),
PRIVATE,ARUNACHAL UNIVERSITY OF STUDIES,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=AUOS,https://www.arunachaluniversity.ac.in/,B.Pharm.,Bachelor of Pharmacy,"Chemistry, English ",10+2 (with PCB/ PCM + English),
PRIVATE,ARUNACHAL UNIVERSITY OF STUDIES,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=AUOS,https://www.arunachaluniversity.ac.in/,B.P.T.,Bachelor of Physiotherapy,"Biology, English ","10+2 (with PCB/ PCM) ",
PRIVATE,ARUNACHAL UNIVERSITY OF STUDIES,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=AUOS,https://www.arunachaluniversity.ac.in/,B.Sc.,Bachelor of Science (Medical Laboratory Technology),"Chemistry, Biology, English ","10+2 (with PCB/ PCM) ",
PRIVATE,ARUNACHAL UNIVERSITY OF STUDIES,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=AUOS,https://www.arunachaluniversity.ac.in/,B.Sc.,Bachelor of Science (Medical Radio Imaging Technology),"Chemistry, Biology, English ","10+2 (with PCB/ PCM) ",
PRIVATE,ARUNACHAL UNIVERSITY OF STUDIES,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=AUOS,https://www.arunachaluniversity.ac.in/,B.Sc.(Hons),Bachelor of Science (Hons.-Agriculture),"Physics, Chemistry, Biology/ Mathematics ","10+2 (with PCB/ PCM/ Agriculture) ",
PRIVATE,ARUNACHAL UNIVERSITY OF STUDIES,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=AUOS,https://www.arunachaluniversity.ac.in/,B.Sc.,Bachelor of Science (Reckon Science),"Physics, Chemistry, Mathematics","10+2 (with PCM) ",
PRIVATE,ARUNACHAL UNIVERSITY OF STUDIES,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=AUOS,https://www.arunachaluniversity.ac.in/,B.Sc.,Bachelor of Science (Life Science),"Physics, Chemistry, Biology ","10+2 (with PCB) ",
PRIVATE,ARUNACHAL UNIVERSITY OF STUDIES,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=AUOS,https://www.arunachaluniversity.ac.in/,BCA,Bachelor of Computer Applications,Mathematics,"10+2 (with Mathematics) ",
PRIVATE,ARUNACHAL UNIVERSITY OF STUDIES,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=AUOS,https://www.arunachaluniversity.ac.in/,B.Tech,Bachelor of Technology (Computer Applications),"Physics, Chemistry, Mathematics",10+2 (with PCM),
PRIVATE,ARUNACHAL UNIVERSITY OF STUDIES,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=AUOS,https://www.arunachaluniversity.ac.in/,Diploma,Diploma in Elementary Education,General Test,,
PRIVATE,ARUNACHAL UNIVERSITY OF STUDIES,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=AUOS,https://www.arunachaluniversity.ac.in/,B.A.-B.Ed. Integrated,Bachelor of Arts & Bachelor of Education,General Test,10+2 (with minimum 50% marks),
PRIVATE,ARUNACHAL UNIVERSITY OF STUDIES,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=AUOS,https://www.arunachaluniversity.ac.in/,B.Sc.-B.Ed. Integrated,Bachelor of Science & Bachelor of Education,"Physics, Chemistry, Biology/ Mathematics ",10+2 (Science with minimum 50% marks),
PRIVATE,ARUNACHAL UNIVERSITY OF STUDIES,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=AUOS,https://www.arunachaluniversity.ac.in/,BPES,Bachelor of Physical Education & Sports,General Test,10+2 (any stream),
PRIVATE,ARUNACHAL UNIVERSITY OF STUDIES,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=AUOS,https://www.arunachaluniversity.ac.in/,B.A.,Bachelor of Arts,General Test,10+2 (any stream),
PRIVATE,ARUNACHAL UNIVERSITY OF STUDIES,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=AUOS,https://www.arunachaluniversity.ac.in/,B.A. (Hons.),B.A (Hons) - Hindi,Hindi,10+2 (any stream),
PRIVATE,ARUNACHAL UNIVERSITY OF STUDIES,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=AUOS,https://www.arunachaluniversity.ac.in/,B.A. (Hons.),B.A (Hons) - English,English,10+2 (any stream),
PRIVATE,ARUNACHAL UNIVERSITY OF STUDIES,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=AUOS,https://www.arunachaluniversity.ac.in/,B.A. (Hons.),B.A (Hons) - History,History,10+2 (any stream),
PRIVATE,ARUNACHAL UNIVERSITY OF STUDIES,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=AUOS,https://www.arunachaluniversity.ac.in/,B.A. (Hons.),B.A (Hons) - Political Science,Political Science,10+2 (any stream),
PRIVATE,ARUNACHAL UNIVERSITY OF STUDIES,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=AUOS,https://www.arunachaluniversity.ac.in/,B.A. (Hons.),B.A (Hons) - Geography,Geography,10+2 (any stream),
PRIVATE,ARUNACHAL UNIVERSITY OF STUDIES,https://cuet.samarth.ac.in/index.php/app/info/eligibility?q=AUOS,https://www.arunachaluniversity.ac.in/,B.A. (Hons.),B.A (Hons) - Sociology,Sociology,10+2 (any stream),
